NAME,TREND
LIAN LI,-1
LIAN LIAN,-1
LIAN MING,-1
LIAN PING,-1
LIAN QI,-1
LIAN QIN,-1
LIAN QING,-1
LIAN RONG,-1
LIAN SEN,-1
LIAN SHAN,-1
LIAN SHENG,-1
LIAN WEN,-1
LIAN XIANG,-1
LIAN YAN,-1
LIAN YANG,-1
LIAN YI,-1
LIAN YING,-1
LIAN YONG,-1
LIAN YOU,-1
LIAN YUE,-1
LIAN YUN,-1
LIAN ZHEN,-1
LIAN ZHI,-1
LIANA,14
LIANABEL,1
LIANAH,2
LIANDA,1
LIANDRA,2
LIANDRO,-2
LIANE,10
LIANET,1
LIANETT,1
LIANETTE,1
LIANG,-4
LIANG BI,-1
LIANG BIN,-1
LIANG CHENG,-1
LIANG CHUN,-1
LIANG EN,-1
LIANG FANG,-1
LIANG FEN,-1
LIANG FU,-1
LIANG HONG,-1
LIANG HUA,-1
LIANG JIN,-1
LIANG JUN,-1
LIANG LI,-1
LIANG LIANG,-1
LIANG LIN,-1
LIANG MEI,-1
LIANG MIN,-1
LIANG MING,-1
LIANG PING,-1
LIANG RU,-1
LIANG SHENG,-1
LIANG TAO,-1
LIANG WEI,-1
LIANG YAN,-1
LIANG YIN,-1
LIANG YU,-1
LIANG ZHONG,-1
LIANGRAY,-1
LIANI,2
LIANIE,1
LIANN,2
LIANNA,4
LIANNAH,3
LIANNE,5
LIANNETTE,1
LIANNI,1
LIANNIE,1
LIANNY,1
LIANO,-1
LIANY,1
LIANYS,1
LIAO,-1
LIARA,3
LIARAH,1
LIARD,-1
LIARNA,1
LIARYS,1
LIAS,-2
LIASIA,1
LIAT,4
LIAV,-1
LIBA,4
LIBAAN,-2
LIBAH,1
LIBAN,-3
LIBANIA,1
LIBANIO,-1
LIBARDO,-1
LIBBE,-1
LIBBEY,3
LIBBI,3
LIBBIE,3
LIBBY,3
LIBBY ANN,1
LIBBY ANNE,1
LIBBY JANE,1
LIBBY JO,1
LIBBY LEIGH,1
LIBBY LOUISE,1
LIBBY MAE,1
LIBBY MAI,1
LIBBY MARIE,1
LIBBY MAY,1
LIBBY RAE,1
LIBBY ROSE,1
LIBBYANN,1
LIBEEROSE,1
LIBEN,-1
LIBERA,2
LIBERATA,1
LIBERATINA,1
LIBERATO,-2
LIBERATORE,-1
LIBERDADE,1
LIBERIO,-1
LIBERITY,1
LIBERO,-2
LIBERT,-1
LIBERTA,2
LIBERTAD,2
LIBERTARIO,-1
LIBERTE,1
LIBERTEE,1
LIBERTI,2
LIBERTIE,2
LIBERTO,-1
LIBERTY,1
LIBERTY GRACE,1
LIBERTY JO,1
LIBETH,1
LIBI,3
LIBIA,1
LIBIN,-1
LIBIRTY,1
LIBNA,1
LIBNAN,-1
LIBNI,1
LIBNY,1
LIBON,-1
LIBOR,-2
LIBORA,1
LIBORIA,3
LIBORIO,-4
LIBORIUS,-1
LIBRA,1
LIBRADA,1
LIBRADO,-1
LIBURN,-1
LIBUSA,1
LIBUSE,1
LIBY,1
LIBYA,1
LICA,1
LICELOT,1
LICET,1
LICETTE,1
LICHELLE,2
LICI,1
LICIA,4
LICINIA,3
LICINIO,-3
LICIO,-1
LICO,1
LICZY,1
LIDA,11
LIDDEL,-1
LIDDELL,-1
LIDDIA,1
LIDDIE,1
LIDDY,2
LIDE,0
LIDEA,2
LIDELL,-1
LIDEWIJ,1
LIDIA,21
LIDIANA,2
LIDIANO,-1
LIDIE,3
LIDIEA,1
LIDIJA,15
LIDIO,-3
LIDIYA,8
LIDMILA,1
LIDO,-3
LIDONA,1
LIDONG,-1
LIDUVINA,1
LIDWIEN,1
LIDWINA,4
LIDWINE,3
LIDY,4
LIDYA,3
LIE,1
LIE WEI,-1
LIEAM,-1
LIEBA,1
LIEBAH,1
LIEBERSON,-1
LIEBGARD,2
LIEBGUNDE,1
LIEBHARD,-1
LIEBHARDT,-1
LIEBHILDE,1
LIEDEKE,1
LIEDSON,-1
LIEDYA,1
LIEF,-3
LIEFF,-1
LIEFKE,1
LIEGHLA,1
LIEGHTON,-1
LIEITHE,1
LIEKE,1
LIEKELE,-1
LIEL,0
LIELA,2
LIELAH,1
LIELIEA,1
LIELL,-1
LIELLE,2
LIELT,1
LIEM,-4
LIEMAA,1
LIEN,2
LIENA,3
LIENARD,-1
LIENE,1
LIENEKE,1
LIENHARD,-2
LIENHARDT,-1
LIENITE,1
LIENKAH,1
LIENKE,1
LIENNA,2
LIENNE,1
LIEP,-1
LIEPA,2
LIEREN,1
LIERIN,2
LIERRA,1
LIES,4
LIES ELISABETH,-1
LIESA,5
LIESBETH,5
LIESCHEN,1
LIESE,5
LIESEGRET,1
LIESEL,6
LIESELENE,1
LIESELORE,1
LIESELOTTE,4
LIESGRET,1
LIESHA,2
LIESIL,1
LIESJE,1
LIESKE,1
LIESL,5
LIESLL,1
LIESSA,1
LIETTE,2
LIEU,1
LIEUKAS,-1
LIEUTENANT,-1
LIEUWE,-1
LIEV,-2
LIEVE,3
LIEVEKE,1
LIEVEN,-3
LIEZA,1
LIEZEL,2
LIEZL,3
LIF,2
LIFE,-2
LIFENG,-1
LIGA,1
LIGAYA,2
LIGE,-1
LIGEIA,1
LIGENIA,1
LIGEUNA,1
LIGHT,-1
LIGHTENING,1
LIGHTNING,-2
LIGIA,7
LIGIANA,1
LIGIJA,2
LIGITA,2
LIHAM,-1
LIHANNA,2
LIHER,-1
LIHI,2
LIHIE SARA,1
LIHLA,1
LIHYLA COLE,1
LII,1
LIIA,3
LIIAM,-2
LIIBAAN,-2
LIIBAN,-2
LIIDIA,1
LIILIA,2
LIINA,1
LIIS,1
LIISA,4
LIISAMARIA,1
LIISBET,1
LIISI,2
LIIVE,1
LIIVI,1
LIIVIA,1
LIIVO,-1
LIJ,-1
LIJA,4
LIJAH,0
LIJANA,2
LIJANNE,1
LIJE,-1
LIJI,1
LIJO,-1
LIJU,-1
LIJUN,1
LIK,-1
LIK HANG,-1
LIKA,2
LIKE,-1
LIKESHA,1
LIKHITA,1
LIKHITHA,1
LIKISHA,1
LIKITA,1
LIKITH,-1
LIKIYA,1
LIKO,-2
LIL,3
LILA,9
LILA GRACE,1
LILA LYNN,1
LILA MAY,1
LILA ROSE,1
LILAC,2
LILACH,2
LILAH,3
LILAH GRACE,1
LILAH MAE,1
LILAH MAY,2
LILAH RAE,1
LILAH ROSE,1
LILAHA,1
LILAINA,1
LILAMAE,1
LILAN,1
LILANA,2
LILANDRA,2
LILANI,2
LILANNE,1
LILANY,1
LILAR,1
LILAROSE,1
LILAS,3
LILAVE,1
LILAYA,1
LILBERN,-1
LILBERT,-1
LILBETH,1
LILBORN,-1
LILBURN,-1
LILE,0
LILE ROSE,1
LILEA,3
LILEAH,1
LILEANA,1
LILEATA,1
LILEE,3
LILEESHA,1
LILEIGH,2
LILEIGH ANNE,1
LILENA,1
LILER,1
LILETTE,2
LILEY,2
LILEY ROSE,1
LILI,15
LILI ANA,2
LILI ANN,2
LILI CLAIRE,1
LILI ELLA,1
LILI GRACE,1
LILI LILIANA,-1
LILI LU,1
LILI MAE,2
LILI MAI,1
LILI MAY,1
LILI ROSE,1
LILI VICTORIA,1
LILIA,21
LILIA MAE,1
LILIAH,3
LILIAHNA,1
LILIAM,1
LILIAN,12
LILIAN LAI,1
LILIANA,11
LILIANAH,1
LILIANE,10
LILIANI,1
LILIANKA,1
LILIANN,2
LILIANNA,4
LILIANNAH,1
LILIANNE,7
LILIANO,-1
LILIANY,1
LILIAS,2
LILIAUNA,1
LILIBET,1
LILIBETH,4
LILICA,1
LILIDH,1
LILIE,4
LILIE MAE,1
LILIE MAY,1
LILIEANA,1
LILIELLA AURALEI,1
LILIEN,3
LILIENNE,1
LILIHA,1
LILIJA,10
LILIJANA,5
LILIK,-1
LILIKA,2
LILIKO,1
LILIKOI,1
LILIMAE,1
LILIMAI,1
LILIMAY,1
LILIN,-1
LILING,1
LILINOE,1
LILIO,-2
LILIOARA,1
LILIONA,1
LILIROSE,2
LILIT,2
LILITA,3
LILITH,5
LILIUM,1
LILIUOKALANI,1
LILIWEN,1
LILIYA,10
LILIYANA,1
LILIYANNA,1
LILJA,11
LILJAN,0
LILJANA,7
LILJANKA,1
LILJANNA,1
LILJAR,-1
LILJETA,1
LILL,4
LILLA,5
LILLAH,2
LILLAIN,1
LILLAN,1
LILLANI,1
LILLANIE,1
LILLAR,1
LILLARD,-1
LILLAWHIN,1
LILLE,3
LILLEA,2
LILLEAH,1
LILLEANNE,1
LILLEE,3
LILLEE ROSE,1
LILLEEANA,1
LILLEEN,1
LILLEIGH,3
LILLEMOR,3
LILLENA,1
LILLER,1
LILLETTE,1
LILLEY,3
LILLEY MAI,1
LILLI,11
LILLI ANN,1
LILLI ANNE,2
LILLI ELLA,1
LILLI GRACE,1
LILLI MAE,1
LILLI MAI,1
LILLI MAY,1
LILLI RAE,1
LILLI ROSE,1
LILLI TYNE,1
LILLIA,3
LILLIAH,3
LILLIAHNA,1
LILLIAM,1
LILLIAN,9
LILLIAN ASHE,1
LILLIAN ROSE,1
LILLIAN RUTH,1
LILLIANA,4
LILLIANA JOY,1
LILLIANAH,1
LILLIANE,5
LILLIANI,1
LILLIANN,2
LILLIANNA,3
LILLIANNAH,1
LILLIANNE,3
LILLIANROSE,1
LILLIARNA,1
LILLIAS,3
LILLIAUNA,1
LILLIAUNNA,1
LILLIBETH,2
LILLIE,4
LILLIE ANN,1
LILLIE ANNA,1
LILLIE ANNE,2
LILLIE BELLE,1
LILLIE ELLA,1
LILLIE EVE,1
LILLIE GRACE,1
LILLIE JAI,1
LILLIE JANE,1
LILLIE JAYNE,1
LILLIE JO,1
LILLIE KATE,1
LILLIE LOUISE,1
LILLIE MAE,1
LILLIE MAI,1
LILLIE MARIE,1
LILLIE MAY,1
LILLIE PAIGE,1
LILLIE RAE,1
LILLIE ROSE,1
LILLIEANA,1
LILLIEANDRA,1
LILLIEANN,1
LILLIEANNA,1
LILLIEANNE,2
LILLIEBELL,1
LILLIELLA,1
LILLIEMAE,2
LILLIEMAI,1
LILLIEMAY,1
LILLIEN,2
LILLIENE,1
LILLIENNE,1
LILLIET,1
LILLIETH,1
LILLIMAE,1
LILLIMAI,1
LILLIMAY,1
LILLION,1
LILLIONA,1
LILLIONNA,1
LILLIROSE,1
LILLIS,1
LILLITH,3
LILLIYAN,1
LILLO,-1
LILLOUETTE,1
LILLY,11
LILLY AN,1
LILLY ANN,2
LILLY ANNA,2
LILLY ANNABELLA,1
LILLY ANNE,2
LILLY BEAU,1
LILLY BELLE,1
LILLY BOW,1
LILLY BROOKE,1
LILLY ELIZABETH,1
LILLY ELLA,1
LILLY EVE,1
LILLY GRACE,2
LILLY JADE,1
LILLY JANE,1
LILLY JAYNE,1
LILLY JEAN,1
LILLY JO,1
LILLY LOUISE,1
LILLY LYNN,1
LILLY MAE,2
LILLY MAI,1
LILLY MARGARAT,1
LILLY MARIE,1
LILLY MAY,1
LILLY PAIGE,1
LILLY RAE,1
LILLY ROSE,2
LILLY SUE,1
LILLYA,2
LILLYAHNA,1
LILLYAN,3
LILLYANA,3
LILLYANAH,1
LILLYANN,2
LILLYANNA,3
LILLYANNAH,2
LILLYANNE,3
LILLYARNA,1
LILLYAUNA,1
LILLYAUNNA,1
LILLYBELLE,2
LILLYBETH,1
LILLYE,1
LILLYELLA,1
LILLYEN,2
LILLYENA,1
LILLYGRACE,1
LILLYIAN,1
LILLYIN,1
LILLYJO,1
LILLYKATE,1
LILLYMAE,2
LILLYMAI,1
LILLYMAY,2
LILLYN,1
LILLYNN,1
LILLYONA,1
LILLYONNA,1
LILLYROSE,2
LILLYTH,2
LILLYX,1
LILO,5
LILO LIESELOTTE,-1
LILO LISELOTTE,-1
LILOA,-1
LILOU,5
LILTON,-1
LILU,2
LILWEN,1
LILY,15
LILY AMARI,1
LILY AMERIE,1
LILY ANN,2
LILY ANNA,2
LILY ANNE,2
LILY ANYA,1
LILY BEAU,1
LILY BELLE,2
LILY BETH,1
LILY BO,1
LILY DAWN,1
LILY ELEN,1
LILY ELLA,1
LILY ELLE,1
LILY EVE,1
LILY FAITH,1
LILY FAYE,1
LILY GAIL,1
LILY GENIA,1
LILY GRACE,1
LILY JADE,1
LILY JANE,1
LILY JAY,1
LILY JAYDE,1
LILY JAYNE,1
LILY JEAN,2
LILY JESSICA,1
LILY JO,1
LILY JOY,1
LILY KATE,2
LILY LEE,1
LILY LOUISE,1
LILY MADISON,1
LILY MAE,2
LILY MAI,1
LILY MARIA,1
LILY MARIE,2
LILY MAY,2
LILY MAYE,1
LILY RAE,1
LILY RAI,1
LILY RAINE,1
LILY RAYE,1
LILY ROSE,2
LILY SARAH,1
LILY SOPHIA,1
LILY STAR,1
LILY SUE,1
LILY TRUE,1
LILYA,8
LILYAH,3
LILYAHNA,2
LILYAM,1
LILYAN,2
LILYANA,4
LILYANAH,2
LILYANE,3
LILYANI,2
LILYANKA,1
LILYANN,3
LILYANNA,3
LILYANNAH,1
LILYANNE,3
LILYAUNA,2
LILYBELLE,2
LILYBETH,3
LILYCLAIRE,1
LILYELLA,1
LILYEN,2
LILYEVE,1
LILYGRACE,2
LILYIA,1
LILYIAN,2
LILYIANA,1
LILYIN,1
LILYKATE,1
LILYLYNN,1
LILYMAE,2
LILYMARIE,1
LILYMAY,3
LILYN,1
LILYNN,2
LILYONA,1
LILYONNA,1
LILYRAE,1
LILYROSE,3
LILYTH,1
LIM,-3
LIMA,3
LIMAIRY,1
LIMAN,-2
LIMANKA,1
LIMARA,1
LIMAYRI,1
LIMBA,-1
LIME,-1
LIMHENG,-1
LIMING,-1
LIMMIE,-1
LIMO,-1
LIMON,-1
LIMOR,2
LIMPHO,1
LIMUEL,-2
LIMUNGA,1
LIN,2
LIN BO,-1
LIN CAROLINE,-1
LIN CAROLYN,-1
LIN CHUN,-1
LIN FA,-1
LIN FENG,-1
LIN FU,-1
LIN HAI,-1
LIN HONG,-1
LIN HUA,-1
LIN JIE,-1
LIN JING,-1
LIN LI,-1
LIN LIN,-1
LIN LING,-1
LIN LYNN,-1
LIN LYNNE,-1
LIN NA,-1
LIN PING,-1
LIN SHENG,-1
LIN SHU,-1
LIN SHUANG,-1
LIN SONG,-1
LIN TAO,-1
LIN XI,-1
LIN XIA,-1
LIN XIANG,-1
LIN YAN,-1
LIN YI,-1
LIN YING,-1
LIN YUN,-1
LINA,30
LINA KAROLINA,-1
LINA KAROLINE,-1
LINA NOOR,1
LINA PAULINA,-1
LINA PAULINE,-1
LINABEL,1
LINAE,1
LINAH,3
LINAL,1
LINARD,-2
LINARDS,-2
LINAS,-3
LINAY,2
LINAYA,3
LINAYAH,2
LINC,-1
LINC WEN,-1
LINCA,1
LINCAN,-1
LINCEY,1
LINCLON,-1
LINCOLIN,-1
LINCOLN,-3
LINCOLN JAY,-1
LINCON,-3
LINCY,1
LINCYN,1
LIND,-1
LINDA,20
LINDA JOYCE,1
LINDA LAN,1
LINDA LEE,1
LINDA MAE,1
LINDA MAY,1
LINDAA,1
LINDAANN,1
LINDAJEAN,1
LINDAJO,1
LINDAL,-1
LINDALE,-1
LINDALEE,1
LINDALL,-1
LINDALOU,1
LINDALUCIA,1
LINDAMAE,1
LINDAMARIA,1
LINDAMARIE,1
LINDAN,-3
LINDASUE,1
LINDASY,1
LINDAY,1
LINDBERG,-1
LINDBERGH,-1
LINDBURG,-1
LINDBURGH,-1
LINDE,6
LINDEE,0
LINDEL,-1
LINDELL,-1
LINDELLA,1
LINDELWE,1
LINDEMARIE,1
LINDEN,-3
LINDEN AXLE,-1
LINDER,1
LINDEY,0
LINDHILDE,1
LINDI,0
LINDIA,1
LINDIE,2
LINDIJE,1
LINDITA,6
LINDITE,1
LINDIWE,2
LINDLE,-1
LINDLEY,-2
LINDLY,1
LINDMAR,-1
LINDO,-2
LINDOKUHLE,-1
LINDOL,-1
LINDOLA,1
LINDON,-3
LINDORA,1
LINDRA,1
LINDROS,-1
LINDSAE,1
LINDSAY,3
LINDSAY ANN,2
LINDSAY ANNE,1
LINDSAY DAWNN,1
LINDSAY JAI,1
LINDSAY LEANNE,1
LINDSAY MICHEALL,1
LINDSAY ROSE,1
LINDSE,0
LINDSEA,2
LINDSEE,2
LINDSER,1
LINDSEY,1
LINDSEY BETH,1
LINDSEY LEA,1
LINDSEY RAE,1
LINDSI,2
LINDSIE,2
LINDSLEY,-1
LINDSY,2
LINDULA,-1
LINDWOOD,-1
LINDY,2
LINDY LEE,1
LINDYN,-1
LINDZ,1
LINDZAY,-1
LINDZEE,2
LINDZEY,2
LINDZI,2
LINDZIE,2
LINDZY,2
LINE,7
LINE KAROLINE,-1
LINE PAULINE,-1
LINEA,3
LINEAH,1
LINEESA,1
LINEIK,1
LINEKE,1
LINELL,1
LINELLE,1
LINESHA,1
LINET,1
LINETH,1
LINETT,2
LINETTA,1
LINETTE,5
LINEY,1
LINEYSHA,1
LINFENG,1
LINFORD,-3
LING,0
LING BO,-1
LING CHUAN,-1
LING DI,-1
LING FANG,-1
LING FEI,-1
LING FENG,-1
LING HUA,-1
LING HUI,-2
LING JIE,-1
LING JUN,-1
LING LI,-1
LING LING,-1
LING LONG,-1
LING MEI,-1
LING NA,-1
LING PENG,-1
LING PHOON,-1
LING QING,-1
LING RONG,-1
LING WEI,-1
LING XIA,-1
LING XIANG,-1
LING XIAO,-1
LING YAN,-1
LING YI,-1
LING YU,-1
LING YUN,-1
LING ZHEN,-1
LING ZHI,-1
LINGAM,-1
LINGARAJAH,-1
LINGE,-1
LINGESH,-1
LINGESWARAN,-1
LINGFEI,-1
LINGIREDDY SREENIVAS,-1
LINGKHAAM,-1
LINGLEIGH,1
LINGLING,1
LINGO,-1
LINGXI,1
LINGYAN,1
LINH,0
LINH AN,1
LINHART,-1
LINHCHI,1
LINHILDE,1
LINI,2
LINICA,1
LINIE,2
LINITA,2
LINIYAH,1
LINJU CHAN,-1
LINK,-2
LINKA,3
LINKAN,1
LINKEN,-2
LINKIN,-3
LINKIN ROBERT,-1
LINKOLN,-3
LINKON,-3
LINKUN,-1
LINKYN,-2
LINLEE,2
LINLEIGH,2
LINLEY,0
LINLIN,1
LINLY,1
LINN,2
LINNA,2
LINNAE,2
LINNAEA,3
LINNAH,1
LINNARD,-1
LINNDA,1
LINNDEN,1
LINNE,1
LINNEA,7
LINNEAH,1
LINNELL,-1
LINNET,3
LINNETT,1
LINNETTA,1
LINNETTE,1
LINNIE,1
LINNIS,-1
LINNLEY,1
LINNSIE,1
LINNY,-1
LINNZI,2
LINO,-9
LINOEL,-1
LINON,1
LINORA,1
LINORE,1
LINOS,-1
LINOSHKA,1
LINOY,1
LINSAY,3
LINSDAY,1
LINSDEY,1
LINSEE,1
LINSEY,4
LINSHIA,1
LINSI,2
LINSIE,1
LINSLEY,-1
LINSON,-1
LINSY,2
LINTA,1
LINTHA,1
LINTON,-3
LINTRUD,1
LINUS,-6
LINUX,-2
LINVAL,-1
LINVEL,-1
LINVILLE,-1
LINWARD,-1
LINWOOD,-1
LINXI,-1
LINZA,-1
LINZE,1
LINZEE,0
LINZEII,1
LINZELL,-1
LINZELLE,1
LINZEY,2
LINZI,3
LINZI DAWN,1
LINZIE,0
LINZY,2
LIO,-3
LIOBA,3
LIODOR,-1
LIOLA,1
LIOLE,1
LION,-5
LIONA,3
LIONAL,-2
LIONARDO,-1
LIONE,0
LIONEL,-8
LIONELA,1
LIONELL,-1
LIONELLA,1
LIONELLE,1
LIONELLO,-1
LIONG,-1
LIONGINAS,-1
LIONIUS,-1
LIONNA,1
LIONNEL,-1
LIONOR,1
LIONSO,-1
LIOR,-4
LIORA,4
LIORE,-1
LIOUBOV,1
LIOUL SAMUEL,-1
LIPA,-2
LIPARIT,-1
LIPMAN,-1
LIR,-1
LIRA,2
LIRA LYNN,1
LIRAEL,1
LIRAN,-2
LIRAZ,1
LIRI,3
LIRIA,2
LIRIDON,-4
LIRIDONA,2
LIRIE,2
LIRIEL,1
LIRIJE,4
LIRIK,-1
LIRIKA,1
LIRIM,-4
LIRIO,2
LIRON,-3
LIRYC,1
LIS,5
LISA,20
LISA ANN,2
LISA ANNE,1
LISA BETH,1
LISA DAWN,1
LISA ELISABET,-1
LISA ELISABETH,-1
LISA ELIZABETH,-3
LISA ELLEN,1
LISA HELMA,1
LISA JANE,2
LISA JOY,1
LISA LINNEA,1
LISA MARIA,1
LISA MARIE,3
LISA MARY,1
LISA RIA MARIE,1
LISA THERESA,1
LISAANN,1
LISAANNE,1
LISABELLA,1
LISABETA,1
LISABETH,3
LISAH,1
LISAJEAN,1
LISAJO,1
LISAMARIA,1
LISAMARIE,3
LISAN,2
LISANDER,-1
LISANDRA,4
LISANDRAS,-1
LISANDRE,1
LISANDRINA,1
LISANDRO,-2
LISANDRU,-1
LISANIA,1
LISANN,2
LISANNA,1
LISANNE,5
LISARA,1
LISARAE,1
LISARDO,-1
LISAVA,1
LISAVETA,2
LISBED,1
LISBEL,1
LISBET,5
LISBETH,9
LISBETT,1
LISBON,0
LISE,13
LISE ANNE,1
LISE ELISABET,-1
LISE ELISABETH,-1
LISEANN,1
LISEANNE,1
LISED,1
LISEL,3
LISELI,3
LISELLE,2
LISELORE,2
LISELOT,2
LISELOTT,2
LISELOTTE,8
LISEN,1
LISET,2
LISETA,1
LISETE,2
LISETH,2
LISETT,1
LISETTA,3
LISETTE,8
LISETTO,-1
LISH,-1
LISHA,3
LISHANA,1
LISHANI,1
LISHELLE,1
LISHIA,2
LISI,3
LISIA,1
LISIANNE,1
LISIATE,-1
LISIL,1
LISJANA,1
LISKE,-1
LISL,3
LISL ELISA,-1
LISL ELISE,-1
LISLE,-2
LISLIE,1
LISMARI,1
LISMARIE,1
LISMARY,1
LISON,0
LISS,3
LISSA,4
LISSAMARIE,1
LISSANDRA,1
LISSANDRO,-1
LISSBET,1
LISSBETH,1
LISSE,1
LISSET,1
LISSETE,1
LISSETH,1
LISSETT,1
LISSETTE,2
LISSETTE ANDREA,1
LISSI,3
LISSIA,1
LISSIANNA,1
LISSIE,4
LISSY,4
LISTER,-1
LISTON,-1
LISVET,1
LISVETH,1
LISVETTE,1
LISZA,1
LITA,6
LITAL,2
LITANIA,1
LITANY,2
LITASHA,1
LITCY,1
LITEASHA,1
LITH,1
LITHA,1
LITHIKA,-1
LITHUMI,1
LITHZY,1
LITIA,3
LITICIA,2
LITISHA,2
LITISHIA,1
LITITIA,2
LITITIEA,1
LITO,-1
LITONIA,1
LITONYA,1
LITSA,3
LITSI,1
LITSY,1
LITTA,1
LITTERIO,-1
LITTIE,1
LITTLE,-2
LITTLEBEAR,-1
LITTLES,-1
LITTLETON,-1
LITTY,1
LITTZY,1
LITZA,1
LITZI,1
LITZIE,1
LITZY,1
LITZZY,1
LIU,-1
LIU FANG,-1
LIU YI,-1
LIU YING,-1
LIUBA,6
LIUBEN,-1
LIUBIKA,1
LIUBITA,1
LIUBKA,1
LIUBOMILA,1
LIUBOMIR,-3
LIUBOMIRA,2
LIUBOMIRAS,-1
LIUBOV,6
LIUBOVE,1
LIUBOVI,2
LIUBOVIA,1
LIUCIJA,1
LIUCIJONAS,-1
LIUDA,3
LIUDAS,-1
LIUDGARDAS,-1
LIUDMIL,-1
LIUDMILA,8
LIUDOMIRA,1
LIUDOVIKA,1
LIUDVIKA,1
LIUDVIKAS,-1
LIUM,-1
LIUS,-1
LIUTAURAS,-2
LIUTCHO,-1
LIUTZA,1
LIV,7
LIVA,6
LIVAN,-1
LIVANA,2
LIVANMOND,-1
LIVEA,2
LIVEAH,1
LIVELY,1
LIVEN,1
LIVI,3
LIVIA,12
LIVIAH,2
LIVIAN,1
LIVIANA,4
LIVIANNA,1
LIVIANO,-1
LIVIE,4
LIVIE ANN,1
LIVIER,1
LIVIJA,2
LIVIN,-1
LIVING,-1
LIVINGSTON,-1
LIVINGSTONE,-1
LIVINIA,2
LIVIO,-7
LIVIOARA,1
LIVIU,-5
LIVIUS,-2
LIVIYA,3
LIVLEEN,2
LIVNAT,1
LIVTAR,-1
LIVVI,1
LIVVIA,1
LIVVIE,3
LIVVY,3
LIVY,3
LIVYA,1
LIVYAH,1
LIWAA,-1
LIWAM,1
LIWEN,1
LIWIA,1
LIWSI,1
LIXANDRO,-1
LIXY,1
LIY LIY,1
LIYA,7
LIYAANA,1
LIYAH,3
LIYAN,2
LIYANA,3
LIYANAGE,0
LIYANAH,3
LIYANNA,2
LIYANNE,1
LIYANY,1
LIYARA,2
LIYAT,1
LIYBA,2
LIYBAH,1
LIYLA,3
LIYLAH,1
LIYONG MERCY,1
LIYU,1
LIZ,5
LIZ ELIZABETH,-3
LIZA,12
LIZA ELIZABETH,-3
LIZA JANE,1
LIZA JO,1
LIZA MARIE,1
LIZABELLA,1
LIZABELLE,1
LIZABET,1
LIZABETH,3
LIZAH,2
LIZAIDA,1
LIZAMARIE,1
LIZAN,1
LIZANARA,1
LIZANDRA,1
LIZANDRO,-2
LIZANIA,1
LIZANN,1
LIZANNE,3
LIZARDO,-1
LIZAVETA,1
LIZBEHT,1
LIZBET,1
LIZBETH,3
LIZBETT,1
LIZBETTE,1
LIZBHET,1
LIZE,2
LIZEHT,1
LIZEL,2
LIZELLE,3
LIZET,2
LIZETA,1
LIZETE,1
LIZETH,2
LIZETHE,2
LIZETT,1
LIZETTA,1
LIZETTE,6
LIZHEN,1
LIZHET,1
LIZI,1
LIZICA,1
LIZIE,2
LIZLIONNE,1
LIZMAR,1
LIZMARI,1
LIZMARIE,1
LIZMARY,1
LIZNEIDY,1
LIZSANDRA,1
LIZUCA,1
LIZVET,1
LIZVETH,1
LIZVETTE,1
LIZWI,-1
LIZY,2
LIZZ,2
LIZZA,1
LIZZBETH,1
LIZZET,1
LIZZETE,1
LIZZETH,1
LIZZETT,1
LIZZETTA,1
LIZZETTE,2
LIZZI,3
LIZZIE,5
LIZZIE ELIZABETH,-1
LIZZIEANN,1
LIZZY,6
LJ,-3
LJAY,-1
LJAYY,-1
LJEMANA,1
LJERKA,4
LJILJA,4
LJILJAN,-1
LJILJANA,9
LJILJANKA,1
LJOSBRA,1
LJUBA,9
LJUBA LJUBOV,-3
LJUBAN,-2
LJUBE,-2
LJUBEN,-2
LJUBICA,7
LJUBIKA,1
LJUBINKA,4
LJUBINKO,-3
LJUBISA,-5
LJUBISAV,-3
LJUBISLAV,-1
LJUBIVOJ,-1
LJUBIVOJE,-1
LJUBKA,1
LJUBO,-3
LJUBODRAG,-1
LJUBOMILA,1
LJUBOMIR,-6
LJUBOMIRA,1
LJUBOV,7
LJUCA,1
LJUDA,4
LJUDA LJUDMILA,-3
LJUDEVIT,-1
LJUDI,-1
LJUDMIL,-1
LJUDMILA,8
LJUDMILLA,1
LJULJANA,2
LJUPCE,-1
LJUPCO,-1
LJUPKA,2
LJUPKO,-1
LJUSI,1
LJUSSI,1
LJUTCHO,-1
LJUTZA,1
LKAE,-1
LKHAGVASUREN,1
LLADIRA,1
LLAMBI,-1
LLAMBRINI,1
LLAMBRO,-1
LLAMILE,1
LLANA,2
LLANDEL,-1
LLANELI,1
LLANET,1
LLANNA,1
LLANOS,1
LLARELI,1
LLARELY,1
LLASMIN,1
LLAYLA,1
LLAYTON,-1
LLAZAR,-1
LLAZI,-1
LLECENIA,1
LLELEND,-1
LLENAY,1
LLENIFER,1
LLESENIA,1
LLESH,-1
LLESICA,1
LLEU,-1
LLEUCU,1
LLEW,-1
LLEW LLEWELLYN,-1
LLEWELLYN,-3
LLEWELYN,-3
LLEWIS,-1
LLEWYN,-1
LLEYTON,-3
LLEYTYN,-1
LLIA,1
LLIAM,-3
LLIAN,1
LLIFON,-1
LLINDA,1
LLINOS,1
LLIO,1
LLION,-1
LLIWEN,1
LLOANA,1
LLOLA JADE,1
LLONA,1
LLORD XEDRIC,-1
LLORENDA,1
